#Channel Energy Counts
1437 271.753 117692
1438 271.924 117720
1439 272.096 117635
1440 272.268 118289
1441 272.44 117296
1442 272.612 116819
1443 272.784 117022
1444 272.956 116960
1445 273.127 117456
1446 273.299 116840
1447 273.471 116294
1448 273.643 115857
1449 273.815 116431
1450 273.987 115666
1451 274.159 116073
1452 274.33 115346
1453 274.502 115803
1454 274.674 116023
1455 274.846 115671
1456 275.018 115195
1457 275.19 115007
1458 275.362 114552
1459 275.534 115244
1460 275.705 114223
1461 275.877 115121
1462 276.049 115058
1463 276.221 114839
1464 276.393 114811
1465 276.565 115579
1466 276.737 114483
1467 276.908 115731
1468 277.08 115051
1469 277.252 115330
1470 277.424 115262
1471 277.596 115222
1472 277.768 115525
1473 277.94 115372
1474 278.111 114810
1475 278.283 115162
1476 278.455 114357
1477 278.627 113416
1478 278.799 114143
1479 278.971 113431
1480 279.143 113504
1481 279.315 112525
1482 279.486 113092
1483 279.658 112283
1484 279.83 112906
1485 280.002 113006
1486 280.174 112121
1487 280.346 111858
1488 280.518 112845
1489 280.689 111885
1490 280.861 112899
1491 281.033 111863
1492 281.205 111612
1493 281.377 112594
1494 281.549 111896
1495 281.721 112094
1496 281.892 111940
1497 282.064 111179
1498 282.236 111505
1499 282.408 110900
1500 282.58 111612
1501 282.752 111506
1502 282.924 111646
1503 283.095 110955
1504 283.267 110801
1505 283.439 110897
1506 283.611 110307
1507 283.783 110821
1508 283.955 110331
1509 284.127 110951
1510 284.299 111398
1511 284.47 111537
1512 284.642 111369
1513 284.814 111847
1514 284.986 113201
1515 285.158 115137
1516 285.33 116822
1517 285.502 118892
1518 285.673 122589
1519 285.845 127218
1520 286.017 133316
1521 286.189 139766
1522 286.361 146795
1523 286.533 153517
1524 286.705 161194
1525 286.876 167901
1526 287.048 172318
1527 287.22 174937
1528 287.392 175155
1529 287.564 175148
1530 287.736 170881
1531 287.908 165458
1532 288.079 158777
1533 288.251 151388
1534 288.423 143678
1535 288.595 136214
1536 288.767 130754
1537 288.939 125113
1538 289.111 120943
1539 289.283 116917
1540 289.454 114842
1541 289.626 111964
1542 289.798 111591
1543 289.97 110029
1544 290.142 109440
1545 290.314 108770
1546 290.486 107673
1547 290.657 108106
1548 290.829 107975
1549 291.001 107361
1550 291.173 106870
1551 291.345 106940
1552 291.517 107964
1553 291.689 106864
1554 291.86 107476
1555 292.032 106436
1556 292.204 106982
1557 292.376 106759
1558 292.548 106570
1559 292.72 106850
1560 292.892 106341
1561 293.064 106497
1562 293.235 106001
1563 293.407 105667
1564 293.579 105810
1565 293.751 106819
1566 293.923 106559
1567 294.095 106056
1568 294.267 106184
1569 294.438 105454
1570 294.61 105803
1571 294.782 105127
1572 294.954 105423
1573 295.126 105925
1574 295.298 105655
1575 295.47 105614
1576 295.641 105090
1577 295.813 105176
1578 295.985 104704
1579 296.157 104664
1580 296.329 105036
1581 296.501 104953
1582 296.673 105181
1583 296.845 104807
1584 297.016 104893
1585 297.188 104492
1586 297.36 105014
1587 297.532 104265
1588 297.704 104624
1589 297.876 104371
1590 298.048 104447
1591 298.219 104216
1592 298.391 104357
1593 298.563 103905
1594 298.735 103945
1595 298.907 104307
1596 299.079 103965
1597 299.251 103900
1598 299.422 104480
1599 299.594 103539
1600 299.766 103942
1601 299.938 103411
1602 300.11 103599
1603 300.282 103402
1604 300.454 103329
1605 300.625 103967
1606 300.797 103964
1607 300.969 103808
1608 301.141 103488
1609 301.313 103549
1610 301.485 103054
1611 301.657 103145
1612 301.829 103369
1613 302 103552
1614 302.172 103483
1615 302.344 103022
1616 302.516 102921
1617 302.688 103338
1618 302.86 103351
1619 303.032 103321
1620 303.203 103024
1621 303.375 102534
1622 303.547 102870
1623 303.719 102502
1624 303.891 103083
1625 304.063 103570
1626 304.235 103766
1627 304.406 104070
1628 304.578 104022
1629 304.75 104743
1630 304.922 105926
1631 305.094 106002
1632 305.266 106454
1633 305.438 106832
1634 305.61 107640
1635 305.781 107181
1636 305.953 107900
1637 306.125 107530
1638 306.297 107970
1639 306.469 107742
1640 306.641 107363
1641 306.813 107203
1642 306.984 106161
1643 307.156 104904
1644 307.328 104505
1645 307.5 104448
1646 307.672 103038
1647 307.844 103107
1648 308.016 102905
1649 308.187 102671
1650 308.359 101373
1651 308.531 101648
1652 308.703 101977
1653 308.875 101118
1654 309.047 101307
1655 309.219 101177
1656 309.391 101660
1657 309.562 100868
1658 309.734 100904
1659 309.906 100862
1660 310.078 101753
1661 310.25 100580
1662 310.422 101081
1663 310.594 100506
1664 310.765 101088
1665 310.937 101343
1666 311.109 100433
1667 311.281 100771
1668 311.453 100755
1669 311.625 100336
1670 311.797 100177
1671 311.968 100539
1672 312.14 100403
1673 312.312 100559
1674 312.484 100387
1675 312.656 100193
1676 312.828 100634
1677 313 100238
1678 313.171 100635
1679 313.343 100866
1680 313.515 101747
1681 313.687 102596
1682 313.859 103105
1683 314.031 103458
1684 314.203 104175
1685 314.375 105477
1686 314.546 106697
1687 314.718 108378
1688 314.89 109202
1689 315.062 110007
1690 315.234 110333
1691 315.406 110342
1692 315.578 109739
1693 315.749 108622
1694 315.921 107857
1695 316.093 106797
1696 316.265 106007
1697 316.437 105002
1698 316.609 103049
1699 316.781 102818
1700 316.952 102556
1701 317.124 101765
1702 317.296 101161
1703 317.468 101385
1704 317.64 101771
1705 317.812 101931
1706 317.984 102819
1707 318.155 103928
1708 318.327 105469
1709 318.499 107215
1710 318.671 108506
1711 318.843 110015
1712 319.015 112499
1713 319.187 114280
1714 319.359 115354
1715 319.53 116098
1716 319.702 116800
1717 319.874 116387
1718 320.046 115555
1719 320.218 114628
1720 320.39 112938
1721 320.562 111710
1722 320.733 109285
1723 320.905 107413
1724 321.077 106343
1725 321.249 104742
1726 321.421 103053
1727 321.593 102163
1728 321.765 102208
1729 321.936 101140
1730 322.108 100611
1731 322.28 99971
1732 322.452 99671
1733 322.624 98806
1734 322.796 99823
1735 322.968 98949
1736 323.14 99341
1737 323.311 98680
1738 323.483 98496
1739 323.655 98749
1740 323.827 98302
1741 323.999 98615
1742 324.171 98302
1743 324.343 98221
1744 324.514 97989
1745 324.686 98372
1746 324.858 98953
1747 325.03 98085
1748 325.202 98243
1749 325.374 98609
1750 325.546 98259
1751 325.717 98342
1752 325.889 97845
1753 326.061 98052
1754 326.233 98446
1755 326.405 98824
1756 326.577 97817
1757 326.749 98187
1758 326.921 98090
1759 327.092 98558
1760 327.264 98157
1761 327.436 98982
1762 327.608 98224
1763 327.78 98692
1764 327.952 98462
1765 328.124 98296
1766 328.295 99077
1767 328.467 98578
1768 328.639 99537
1769 328.811 99882
1770 328.983 100612
1771 329.155 101095
1772 329.327 101746
1773 329.498 101605
1774 329.67 102321
1775 329.842 103567
1776 330.014 105055
1777 330.186 105940
1778 330.358 107756
1779 330.53 110715
1780 330.701 115767
1781 330.873 123480
1782 331.045 135683
1783 331.217 154934
1784 331.389 183648
1785 331.561 225789
1786 331.733 287065
1787 331.905 371034
1788 332.076 487266
1789 332.248 644461
1790 332.42 844294
1791 332.592 1.09658e+06
1792 332.764 1.39986e+06
1793 332.936 1.74938e+06
1794 333.108 2.13885e+06
1795 333.279 2.54083e+06
1796 333.451 2.94087e+06
1797 333.623 3.29435e+06
1798 333.795 3.58205e+06
1799 333.967 3.76591e+06
1800 334.139 3.83509e+06
1801 334.311 3.77746e+06
1802 334.482 3.59862e+06
1803 334.654 3.3224e+06
1804 334.826 2.97089e+06
1805 334.998 2.57652e+06
1806 335.17 2.17505e+06
1807 335.342 1.78536e+06
1808 335.514 1.43087e+06
1809 335.686 1.12635e+06
1810 335.857 871817
1811 336.029 668702
1812 336.201 509700
1813 336.373 390315
1814 336.545 303130
1815 336.717 240087
1816 336.889 194996
1817 337.06 162904
1818 337.232 141555
1819 337.404 126244
1820 337.576 116091
1821 337.748 108820
1822 337.92 103418
1823 338.092 99912
1824 338.263 96636
1825 338.435 94530
1826 338.607 92034
1827 338.779 91225
1828 338.951 89309
1829 339.123 88151
1830 339.295 87390
1831 339.466 86820
1832 339.638 85741
1833 339.81 85167
1834 339.982 84773
1835 340.154 84145
1836 340.326 83591
1837 340.498 84336
1838 340.67 84080
1839 340.841 83971
1840 341.013 84124
1841 341.185 83929
1842 341.357 83865
1843 341.529 83376
1844 341.701 83221
1845 341.873 83375
1846 342.044 82742
1847 342.216 82609
1848 342.388 82316
1849 342.56 82202
1850 342.732 81466
1851 342.904 82205
1852 343.076 81860
1853 343.247 81255
1854 343.419 81567
1855 343.591 80999
1856 343.763 81263
1857 343.935 80526
1858 344.107 80866
1859 344.279 80886
1860 344.451 80642
1861 344.622 80439
1862 344.794 80041
1863 344.966 80563
1864 345.138 81232
1865 345.31 80251
1866 345.482 81135
1867 345.654 80433
1868 345.825 81246
1869 345.997 80571
1870 346.169 80361
1871 346.341 80725
1872 346.513 81062
1873 346.685 80786
1874 346.857 80633
1875 347.028 80949
1876 347.2 81100
1877 347.372 80154
1878 347.544 80312
1879 347.716 80344
1880 347.888 80048
1881 348.06 80149
1882 348.232 80162
1883 348.403 79742
1884 348.575 79656
1885 348.747 79759
1886 348.919 80291
1887 349.091 79345
1888 349.263 79555
1889 349.435 79755
1890 349.606 79377
1891 349.778 79757
1892 349.95 79656
1893 350.122 79916
1894 350.294 79530
1895 350.466 80174
1896 350.638 79745
1897 350.809 79519
1898 350.981 79816
1899 351.153 79385
1900 351.325 79224
1901 351.497 79443
1902 351.669 79219
1903 351.841 79270
1904 352.012 79566
1905 352.184 79953
1906 352.356 79842
1907 352.528 80091
1908 352.7 80488
1909 352.872 81164
1910 353.044 82751
1911 353.216 83042
1912 353.387 85422
1913 353.559 88367
1914 353.731 91705
1915 353.903 95578
1916 354.075 101259
1917 354.247 108017
1918 354.419 114994
1919 354.59 124252
1920 354.762 132430
1921 354.934 142100
1922 355.106 151690
1923 355.278 160249
1924 355.45 168492
1925 355.622 176216
1926 355.793 183051
1927 355.965 188517
1928 356.137 194163
1929 356.309 196498
1930 356.481 198560
1931 356.653 197929
1932 356.825 195873
1933 356.996 190187
1934 357.168 183820
1935 357.34 174101
1936 357.512 164115
1937 357.684 152141
1938 357.856 141455
1939 358.028 129166
1940 358.2 119076
1941 358.371 109811
1942 358.543 102348
1943 358.715 95754
1944 358.887 90560
1945 359.059 86598
1946 359.231 83341
1947 359.403 81820
1948 359.574 80055
1949 359.746 78971
1950 359.918 78046
1951 360.09 76927
1952 360.262 77449
1953 360.434 76324
1954 360.606 76320
1955 360.777 76637
1956 360.949 76063
1957 361.121 75832
1958 361.293 76594
1959 361.465 76001
1960 361.637 76326
1961 361.809 76414
1962 361.981 76171
1963 362.152 75929
1964 362.324 75993
1965 362.496 75832
1966 362.668 75402
1967 362.84 74942
1968 363.012 75734
1969 363.184 75278
1970 363.355 75646
1971 363.527 75220
1972 363.699 75529
1973 363.871 75580
1974 364.043 75021
1975 364.215 75436
1976 364.387 75430
1977 364.558 74633
1978 364.73 74987
1979 364.902 74953
1980 365.074 74779
1981 365.246 74986
1982 365.418 75037
1983 365.59 75243
1984 365.762 75623
1985 365.933 74871
1986 366.105 74690
1987 366.277 74619
1988 366.449 74912
1989 366.621 75449
1990 366.793 75322
1991 366.965 74927
1992 367.136 74657
1993 367.308 74307
1994 367.48 74795
1995 367.652 74795
1996 367.824 75389
1997 367.996 74797
1998 368.168 74324
1999 368.339 74380
2000 368.511 74630
2001 368.683 74483
2002 368.855 74543
2003 369.027 74831
2004 369.199 74576
2005 369.371 74595
2006 369.542 74143
2007 369.714 74890
2008 369.886 74153
2009 370.058 74272
2010 370.23 74336
2011 370.402 74295
2012 370.574 75137
2013 370.746 74041
2014 370.917 74825
2015 371.089 74250
2016 371.261 74356
2017 371.433 74380
2018 371.605 75124
2019 371.777 73860
2020 371.949 74696
2021 372.12 74713
2022 372.292 75100
2023 372.464 75279
2024 372.636 75036
2025 372.808 75326
2026 372.98 75803
2027 373.152 76067
2028 373.323 77460
2029 373.495 77830
2030 373.667 78483
2031 373.839 79051
2032 374.011 80260
2033 374.183 80795
2034 374.355 82059
2035 374.527 81224
2036 374.698 81790
2037 374.87 81121
2038 375.042 81255
2039 375.214 80208
2040 375.386 79306
2041 375.558 78813
2042 375.73 77967
2043 375.901 76637
2044 376.073 76348
2045 376.245 75601
2046 376.417 74748
2047 376.589 75333
2048 376.761 75216
2049 376.933 74280
2050 377.104 73942
2051 377.276 74121
2052 377.448 73305
2053 377.62 74044
2054 377.792 73332
2055 377.964 73728
2056 378.136 74043
2057 378.307 73395
2058 378.479 73203
2059 378.651 73395
2060 378.823 73751
2061 378.995 73286
2062 379.167 73512
2063 379.339 73827
2064 379.511 73703
2065 379.682 73801
2066 379.854 73475
2067 380.026 73169
2068 380.198 73129
2069 380.37 73084
2070 380.542 73809
2071 380.714 73332
2072 380.885 72858
2073 381.057 72569
2074 381.229 73382
2075 381.401 73828
2076 381.573 73044
2077 381.745 72844
2078 381.917 72697
2079 382.088 72789
2080 382.26 72733
2081 382.432 73156
2082 382.604 73084
2083 382.776 72830
2084 382.948 72918
2085 383.12 72893
2086 383.292 72740
2087 383.463 72938
2088 383.635 72975
2089 383.807 72647
2090 383.979 72465
2091 384.151 73089
2092 384.323 73212
2093 384.495 73118
2094 384.666 72664
2095 384.838 72743
2096 385.01 72802
2097 385.182 72678
2098 385.354 72897
2099 385.526 72906
2100 385.698 72462
2101 385.869 72903
2102 386.041 73135
2103 386.213 72709
2104 386.385 72642
2105 386.557 72622
2106 386.729 72728
2107 386.901 72365
2108 387.073 72422
2109 387.244 72543
2110 387.416 72418
2111 387.588 72108
2112 387.76 72871
2113 387.932 72111
2114 388.104 72775
2115 388.276 72203
2116 388.447 72842
2117 388.619 72664
2118 388.791 72424
2119 388.963 72250
2120 389.135 72257
2121 389.307 72427
2122 389.479 72330
2123 389.65 72185
2124 389.822 71852
2125 389.994 72118
2126 390.166 71927
2127 390.338 72374
2128 390.51 71771
2129 390.682 72352
2130 390.853 72622
2131 391.025 72162
2132 391.197 71991
2133 391.369 72008
2134 391.541 71887
2135 391.713 72042
2136 391.885 71643
2137 392.057 71453
2138 392.228 71594
2139 392.4 72138
2140 392.572 71615
2141 392.744 71883
2142 392.916 72499
2143 393.088 71558
2144 393.26 71695
2145 393.431 72218
2146 393.603 71790
2147 393.775 71554
2148 393.947 71904
2149 394.119 71520
2150 394.291 72032
2151 394.463 71533
2152 394.634 71884
2153 394.806 71183
2154 394.978 71788
2155 395.15 72204
2156 395.322 72648
2157 395.494 72018
2158 395.666 73002
2159 395.837 74109
2160 396.009 75415
2161 396.181 77576
2162 396.353 80332
2163 396.525 84378
2164 396.697 90541
2165 396.869 97154
2166 397.041 107869
2167 397.212 120892
2168 397.384 136186
2169 397.556 155118
2170 397.728 176348
2171 397.9 199108
2172 398.072 222626
2173 398.244 246294
2174 398.415 267012
2175 398.587 282867
2176 398.759 292311
2177 398.931 294960
2178 399.103 291666
2179 399.275 281366
2180 399.447 264799
2181 399.618 243519
2182 399.79 220465
2183 399.962 196504
2184 400.134 174241
2185 400.306 152942
2186 400.478 135137
2187 400.65 119859
2188 400.822 107190
2189 400.993 98088
2190 401.165 91046
2191 401.337 85688
2192 401.509 80763
2193 401.681 79476
2194 401.853 77813
2195 402.025 77450
2196 402.196 77222
2197 402.368 77541
2198 402.54 77947
2199 402.712 79182
2200 402.884 80111
2201 403.056 79795
2202 403.228 81886
2203 403.399 82306
2204 403.571 82202
2205 403.743 82603
2206 403.915 82469
2207 404.087 82534
2208 404.259 80772
2209 404.431 80640
2210 404.603 79531
2211 404.774 78865
2212 404.946 77711
2213 405.118 76744
2214 405.29 75838
2215 405.462 74716
2216 405.634 73875
2217 405.806 73326
2218 405.977 73051
2219 406.149 72771
2220 406.321 71906
2221 406.493 71794
2222 406.665 71058
2223 406.837 70886
2224 407.009 70643
2225 407.18 70368
2226 407.352 69803
2227 407.524 70469
2228 407.696 70153
2229 407.868 70108
2230 408.04 69918
2231 408.212 69818
2232 408.383 69799
2233 408.555 70215
2234 408.727 69990
2235 408.899 70110
2236 409.071 69764
2237 409.243 70591
2238 409.415 69998
2239 409.587 70057
2240 409.758 69757
2241 409.93 69856
2242 410.102 70074
2243 410.274 70047
2244 410.446 70331
2245 410.618 69802
2246 410.79 69380
2247 410.961 69978
2248 411.133 70117
2249 411.305 70332
2250 411.477 70243
2251 411.649 69869
2252 411.821 70063
2253 411.993 69399
2254 412.164 69619
2255 412.336 69715
2256 412.508 69661
2257 412.68 70001
2258 412.852 69677
2259 413.024 69820
2260 413.196 69505
2261 413.368 69800
2262 413.539 69511
2263 413.711 69937
2264 413.883 69666
2265 414.055 69966
2266 414.227 69700
2267 414.399 69414
2268 414.571 69279
2269 414.742 69607
2270 414.914 69796
2271 415.086 70149
2272 415.258 69129
2273 415.43 69638
2274 415.602 69399
2275 415.774 69464
2276 415.945 69948
2277 416.117 69660
2278 416.289 69628
2279 416.461 69607
2280 416.633 69738
2281 416.805 69565
2282 416.977 70000
2283 417.148 69165
2284 417.32 69389
2285 417.492 69411
2286 417.664 68937
2287 417.836 69202
2288 418.008 69513
2289 418.18 69692
2290 418.352 69558
2291 418.523 69317
2292 418.695 69159
2293 418.867 69339
2294 419.039 69643
2295 419.211 69291
2296 419.383 69393
2297 419.555 69109
2298 419.726 69562
2299 419.898 69023
2300 420.07 69102
2301 420.242 69602
2302 420.414 69406
2303 420.586 69505
2304 420.758 69073
2305 420.929 69728
2306 421.101 69505
2307 421.273 69154
2308 421.445 69277
2309 421.617 69601
2310 421.789 69223
2311 421.961 69587
2312 422.133 69358
2313 422.304 69312
2314 422.476 69995
2315 422.648 69617
2316 422.82 69677
2317 422.992 69673
2318 423.164 69809
2319 423.336 69189
2320 423.507 69486
2321 423.679 69508
2322 423.851 69034
2323 424.023 69787
2324 424.195 69341
2325 424.367 69621
2326 424.539 69661
2327 424.71 69588
2328 424.882 69234
2329 425.054 69422
2330 425.226 69539
2331 425.398 69321
